customer_id,account_id,account_type,account_open_date,kyc_verified_status,customer_age,customer_occupation,customer_income_range,customer_risk_category,credit_score,average_monthly_balance,is_mule_account
CUST04453,ACC04453,Savings,2024-05-26,Pending,58,Business,High,Low,618,258243,0
CUST04454,ACC04454,Current,2025-02-14,Verified,25,Freelancer,Medium,Medium,721,419532,0
CUST04455,ACC04455,Savings,2023-07-22,Verified,28,Engineer,Medium,Low,628,465891,0
CUST04456,ACC04456,Current,2024-09-14,Verified,34,Student,Medium,Medium,813,120721,0
CUST04457,ACC04457,Savings,2025-07-29,Verified,26,Engineer,Low,Medium,704,48526,0
CUST04458,ACC04458,Savings,2023-09-10,Verified,38,Student,Low,Low,782,392989,0
CUST04459,ACC04459,Current,2024-11-14,Verified,42,Unemployed,Low,Low,823,489472,0
CUST04460,ACC04460,Current,2022-09-17,Verified,63,Business,High,Medium,679,30401,0
CUST04461,ACC04461,Current,2025-08-21,Verified,47,Freelancer,Medium,Low,787,482568,0
CUST04462,ACC04462,Savings,2023-03-28,Pending,51,Business,High,Low,709,74229,0
CUST04463,ACC04463,Current,2022-03-02,Verified,19,Teacher,Low,Medium,776,70341,0
CUST04464,ACC04464,Savings,2024-11-26,Verified,64,Business,Low,Medium,633,485249,0
CUST04465,ACC04465,Savings,2025-03-29,Verified,49,Unemployed,Low,Medium,834,465393,0
CUST04466,ACC04466,Current,2022-08-26,Verified,23,Freelancer,Medium,Low,729,355809,0
CUST04467,ACC04467,Savings,2023-01-12,Pending,27,Freelancer,High,Medium,761,47447,0
CUST04468,ACC04468,Savings,2022-08-30,Verified,27,Unemployed,Low,Medium,690,215287,0
CUST04469,ACC04469,Savings,2022-10-08,Verified,50,Teacher,Low,Medium,807,185093,0
CUST04470,ACC04470,Savings,2023-06-05,Verified,26,Engineer,High,Medium,659,125124,0
CUST04471,ACC04471,Savings,2022-07-09,Verified,38,Engineer,High,Low,649,346389,0
CUST04472,ACC04472,Current,2023-07-13,Pending,20,Business,Medium,Low,697,482248,0
CUST04473,ACC04473,Current,2024-03-14,Verified,57,Teacher,High,Medium,727,357520,0
CUST04474,ACC04474,Savings,2025-01-04,Pending,64,Student,Low,Low,793,49597,0
CUST04475,ACC04475,Current,2024-04-25,Verified,42,Unemployed,Low,Medium,725,380621,0
CUST04476,ACC04476,Current,2023-03-29,Verified,18,Unemployed,Low,Medium,808,384266,0
CUST04477,ACC04477,Current,2022-10-10,Pending,34,Teacher,High,Medium,741,439872,0
CUST04478,ACC04478,Current,2025-08-22,Verified,50,Unemployed,Medium,Low,817,467493,0
CUST04479,ACC04479,Savings,2024-03-28,Verified,24,Unemployed,High,Low,616,237489,0
CUST04480,ACC04480,Current,2022-12-30,Verified,55,Engineer,Medium,Medium,607,223447,0
CUST04481,ACC04481,Current,2022-08-20,Verified,44,Freelancer,Medium,Medium,806,195613,0
CUST04482,ACC04482,Savings,2024-05-23,Verified,18,Freelancer,Medium,Medium,616,133544,0
CUST04483,ACC04483,Current,2022-04-28,Pending,25,Teacher,Low,Medium,675,307298,0
CUST04484,ACC04484,Savings,2023-11-22,Verified,61,Freelancer,Medium,Medium,770,110941,0
CUST04485,ACC04485,Savings,2022-12-11,Verified,24,Engineer,High,Low,618,481711,0
CUST04486,ACC04486,Savings,2022-03-24,Verified,22,Student,Low,Low,739,166008,0
CUST04487,ACC04487,Savings,2023-04-08,Verified,26,Unemployed,High,Medium,712,289403,0
CUST04488,ACC04488,Current,2023-04-21,Verified,25,Engineer,Medium,Medium,725,231066,0
CUST04489,ACC04489,Current,2022-06-14,Verified,57,Engineer,Medium,Medium,730,159965,0
CUST04490,ACC04490,Current,2024-01-06,Verified,34,Unemployed,Low,Low,651,213595,0
CUST04491,ACC04491,Savings,2024-05-31,Verified,57,Unemployed,Low,Low,624,203613,0
CUST04492,ACC04492,Savings,2023-09-16,Pending,44,Business,Medium,Medium,680,313039,0
CUST04493,ACC04493,Savings,2024-01-02,Verified,20,Student,Medium,Low,621,405075,0
CUST04494,ACC04494,Savings,2023-11-25,Verified,33,Unemployed,Low,Low,801,94185,0
CUST04495,ACC04495,Current,2025-02-16,Verified,46,Business,Low,Medium,670,150839,0
CUST04496,ACC04496,Savings,2024-05-20,Verified,19,Student,High,Low,710,351401,0
CUST04497,ACC04497,Current,2025-08-03,Verified,26,Engineer,High,Low,775,444004,0
CUST04498,ACC04498,Current,2025-01-24,Verified,57,Teacher,Low,Medium,678,66971,0
CUST04499,ACC04499,Current,2022-05-25,Verified,56,Unemployed,Medium,Low,730,134702,0
CUST04500,ACC04500,Current,2023-11-22,Pending,38,Unemployed,Low,Low,606,165079,0
CUST04501,ACC04501,Current,2025-04-05,Verified,54,Engineer,Low,Low,608,322347,0
CUST04502,ACC04502,Current,2022-08-05,Pending,32,Engineer,High,Medium,743,484675,0
CUST04503,ACC04503,Current,2025-03-31,Verified,35,Student,High,Low,704,26456,0
CUST04504,ACC04504,Savings,2024-11-23,Verified,50,Business,Low,Medium,811,418696,0
CUST04505,ACC04505,Current,2022-04-11,Verified,22,Unemployed,Low,Low,633,345023,0
CUST04506,ACC04506,Savings,2024-02-01,Verified,51,Freelancer,Low,Low,746,449004,0
CUST04507,ACC04507,Savings,2022-05-29,Verified,45,Student,Medium,Medium,716,455586,0
CUST04508,ACC04508,Savings,2024-07-17,Verified,58,Teacher,Low,Medium,672,493661,0
CUST04509,ACC04509,Current,2022-05-19,Verified,65,Business,Medium,Medium,750,282173,0
CUST04510,ACC04510,Current,2025-01-11,Verified,18,Student,Medium,Low,682,347978,0
CUST04511,ACC04511,Savings,2022-12-23,Verified,32,Unemployed,Medium,Medium,749,283834,0
CUST04512,ACC04512,Savings,2025-03-02,Verified,46,Engineer,Low,Medium,663,337701,0
CUST04513,ACC04513,Current,2022-04-27,Verified,51,Teacher,Medium,Low,680,198095,0
CUST04514,ACC04514,Current,2024-11-27,Verified,59,Freelancer,High,Medium,760,131420,0
CUST04515,ACC04515,Savings,2022-03-26,Verified,63,Engineer,Medium,Medium,612,181941,0
CUST04516,ACC04516,Savings,2022-11-13,Verified,40,Engineer,High,Medium,809,339384,0
CUST04517,ACC04517,Current,2023-09-06,Verified,23,Student,Medium,Medium,775,61526,0
CUST04518,ACC04518,Current,2024-07-14,Verified,20,Unemployed,Medium,Low,667,429124,0
CUST04519,ACC04519,Current,2022-02-27,Verified,49,Teacher,Medium,Low,654,277685,0
CUST04520,ACC04520,Savings,2022-07-13,Verified,33,Engineer,Low,Medium,670,348728,0
CUST04521,ACC04521,Current,2023-09-09,Verified,63,Business,Low,Low,837,20768,0
CUST04522,ACC04522,Current,2022-06-15,Pending,31,Teacher,Medium,Medium,749,125281,0
CUST04523,ACC04523,Savings,2023-05-21,Verified,32,Engineer,High,Medium,756,337946,0
CUST04524,ACC04524,Current,2022-02-03,Verified,64,Teacher,Medium,Low,653,368826,0
CUST04525,ACC04525,Savings,2025-03-25,Verified,61,Freelancer,High,Low,728,284389,0
CUST04526,ACC04526,Current,2023-01-01,Pending,52,Business,High,Low,813,97669,0
CUST04527,ACC04527,Current,2022-08-19,Verified,53,Teacher,High,Low,618,367250,0
CUST04528,ACC04528,Savings,2024-11-10,Pending,60,Unemployed,High,Low,605,214354,0
CUST04529,ACC04529,Savings,2022-03-06,Verified,18,Student,High,Medium,798,437998,0
CUST04530,ACC04530,Current,2022-08-30,Pending,38,Freelancer,Low,Low,638,235783,0
CUST04531,ACC04531,Current,2023-03-23,Verified,43,Student,Medium,Medium,685,387486,0
CUST04532,ACC04532,Current,2025-08-11,Verified,55,Unemployed,Medium,Low,680,162359,0
CUST04533,ACC04533,Savings,2024-02-25,Verified,56,Student,High,Medium,607,28913,0
CUST04534,ACC04534,Current,2024-05-13,Pending,23,Student,Medium,Low,772,287958,0
CUST04535,ACC04535,Savings,2025-02-10,Verified,44,Teacher,Low,Low,645,336017,0
CUST04536,ACC04536,Current,2023-12-20,Verified,23,Unemployed,High,Medium,713,370788,0
CUST04537,ACC04537,Current,2023-01-01,Verified,48,Business,Medium,Medium,814,121353,0
CUST04538,ACC04538,Savings,2022-01-24,Verified,43,Freelancer,Medium,Medium,616,55766,0
CUST04539,ACC04539,Savings,2023-03-07,Verified,23,Unemployed,Medium,Medium,614,263313,0
CUST04540,ACC04540,Current,2024-02-10,Verified,25,Teacher,High,Low,682,190284,0
CUST04541,ACC04541,Current,2024-01-10,Pending,32,Business,Medium,Medium,790,283799,0
CUST04542,ACC04542,Savings,2023-02-12,Verified,57,Student,Low,Medium,661,382668,0
CUST04543,ACC04543,Current,2025-04-27,Verified,24,Unemployed,Medium,Medium,634,306334,0
CUST04544,ACC04544,Current,2025-02-11,Verified,60,Freelancer,High,Low,813,464827,0
CUST04545,ACC04545,Savings,2025-05-18,Pending,24,Business,Medium,Medium,653,151355,0
CUST04546,ACC04546,Savings,2023-08-23,Pending,39,Business,Low,Low,844,332151,0
CUST04547,ACC04547,Savings,2025-08-23,Verified,59,Student,Medium,Medium,601,498515,0
CUST04548,ACC04548,Current,2024-02-25,Verified,28,Student,High,Medium,605,398087,0
CUST04549,ACC04549,Current,2023-07-16,Verified,34,Student,Medium,Low,700,364345,0
CUST04550,ACC04550,Savings,2022-08-06,Verified,48,Engineer,Low,Low,694,442703,0
CUST04551,ACC04551,Current,2023-08-12,Pending,61,Unemployed,Medium,Medium,805,295370,0
CUST04552,ACC04552,Current,2022-05-20,Pending,44,Business,Medium,Low,751,171140,0
CUST04553,ACC04553,Savings,2022-05-14,Pending,29,Business,Medium,Medium,783,110620,0
CUST04554,ACC04554,Current,2025-05-25,Verified,19,Freelancer,Low,Low,695,483759,0
CUST04555,ACC04555,Savings,2024-06-26,Verified,62,Unemployed,Low,Low,803,424947,0
CUST04556,ACC04556,Current,2024-09-12,Verified,64,Engineer,Low,Medium,674,423093,0
CUST04557,ACC04557,Savings,2024-07-23,Verified,29,Business,Medium,Low,710,318097,0
CUST04558,ACC04558,Savings,2022-09-05,Verified,25,Business,High,Low,675,304476,0
CUST04559,ACC04559,Savings,2023-08-04,Verified,46,Unemployed,Low,Medium,647,108560,0
CUST04560,ACC04560,Current,2025-05-14,Verified,20,Teacher,Low,Low,612,149687,0
CUST04561,ACC04561,Savings,2025-03-28,Verified,46,Student,High,Medium,694,97208,0
CUST04562,ACC04562,Current,2024-02-20,Pending,18,Teacher,High,Medium,744,401239,0
CUST04563,ACC04563,Current,2024-10-30,Verified,22,Student,High,Medium,623,444379,0
CUST04564,ACC04564,Savings,2025-02-12,Verified,44,Business,Medium,Medium,672,147568,0
CUST04565,ACC04565,Savings,2023-09-19,Verified,27,Student,High,Low,803,380239,0
CUST04566,ACC04566,Savings,2025-07-26,Pending,34,Teacher,Low,Medium,657,344446,0
CUST04567,ACC04567,Current,2024-09-25,Verified,54,Teacher,Medium,Medium,794,180501,0
CUST04568,ACC04568,Savings,2024-06-03,Verified,51,Unemployed,High,Medium,821,431393,0
CUST04569,ACC04569,Current,2024-02-12,Verified,31,Freelancer,High,Low,674,395733,0
CUST04570,ACC04570,Current,2022-10-29,Pending,19,Unemployed,Medium,Medium,765,398395,0
CUST04571,ACC04571,Current,2025-02-10,Pending,46,Teacher,High,Low,613,186928,0
CUST04572,ACC04572,Savings,2023-01-09,Pending,26,Unemployed,Medium,Medium,819,354373,0
CUST04573,ACC04573,Current,2022-08-06,Verified,20,Business,Low,Medium,796,191817,0
CUST04574,ACC04574,Savings,2022-02-27,Verified,52,Business,Medium,Medium,813,295198,0
CUST04575,ACC04575,Current,2022-09-27,Verified,19,Business,High,Low,829,404733,0
CUST04576,ACC04576,Current,2023-07-28,Verified,37,Unemployed,Medium,Low,632,306091,0
CUST04577,ACC04577,Savings,2025-07-02,Verified,65,Engineer,Low,Low,750,222011,0
CUST04578,ACC04578,Current,2024-05-26,Pending,64,Student,Low,Low,635,129380,0
CUST04579,ACC04579,Current,2023-08-26,Pending,41,Unemployed,High,Low,724,342548,0
CUST04580,ACC04580,Current,2022-09-22,Verified,23,Student,Medium,Medium,807,164233,0
CUST04581,ACC04581,Savings,2024-07-01,Pending,23,Student,Medium,Medium,655,477569,0
CUST04582,ACC04582,Current,2024-11-15,Pending,64,Teacher,High,Medium,600,279732,0
CUST04583,ACC04583,Current,2023-10-26,Pending,65,Business,Medium,Medium,625,88181,0
CUST04584,ACC04584,Current,2025-05-30,Verified,31,Student,High,Medium,609,206833,0
CUST04585,ACC04585,Savings,2023-11-10,Verified,58,Teacher,Low,Medium,648,358425,0
CUST04586,ACC04586,Savings,2023-05-14,Verified,18,Freelancer,Low,Medium,642,59715,0
CUST04587,ACC04587,Current,2025-02-09,Verified,34,Unemployed,High,Low,618,69185,0
CUST04588,ACC04588,Current,2024-02-01,Verified,40,Engineer,High,Low,810,498927,0
CUST04589,ACC04589,Savings,2024-08-23,Pending,20,Business,Low,Low,821,154352,0
CUST04590,ACC04590,Current,2022-09-24,Pending,41,Engineer,Low,Medium,777,326678,0
CUST04591,ACC04591,Current,2023-08-23,Verified,42,Unemployed,Low,Low,817,406404,0
CUST04592,ACC04592,Current,2022-05-21,Verified,63,Student,Medium,Medium,846,34746,0
CUST04593,ACC04593,Savings,2022-08-06,Verified,53,Business,High,Medium,752,188794,0
CUST04594,ACC04594,Savings,2022-03-09,Verified,52,Freelancer,High,Medium,819,328078,0
CUST04595,ACC04595,Savings,2023-05-19,Pending,41,Engineer,High,Medium,743,181341,0
CUST04596,ACC04596,Current,2022-06-07,Pending,22,Teacher,Medium,Low,645,457905,0
CUST04597,ACC04597,Savings,2022-03-02,Pending,23,Freelancer,Low,Medium,727,434918,0
CUST04598,ACC04598,Savings,2023-06-14,Pending,31,Unemployed,High,Medium,825,258947,0
CUST04599,ACC04599,Current,2024-08-06,Verified,47,Student,Low,Medium,691,299938,0
CUST04600,ACC04600,Current,2023-06-05,Verified,19,Freelancer,Low,Low,722,252953,0
CUST04601,ACC04601,Savings,2023-03-06,Verified,50,Student,Medium,Low,689,458471,0
CUST04602,ACC04602,Savings,2024-11-10,Pending,44,Business,Low,Low,603,408641,0
CUST04603,ACC04603,Savings,2024-10-31,Verified,43,Student,High,Medium,831,372576,0
CUST04604,ACC04604,Savings,2023-01-06,Verified,42,Freelancer,Medium,Low,658,126956,0
CUST04605,ACC04605,Savings,2025-08-11,Pending,49,Teacher,Low,Low,795,221766,0
CUST04606,ACC04606,Savings,2023-06-23,Verified,60,Engineer,Medium,Medium,601,401082,0
CUST04607,ACC04607,Current,2024-11-23,Pending,65,Engineer,Medium,Medium,654,144742,0
CUST04608,ACC04608,Current,2023-01-18,Verified,31,Engineer,Medium,Low,806,272847,0
CUST04609,ACC04609,Current,2024-01-29,Verified,23,Teacher,High,Medium,687,475373,0
CUST04610,ACC04610,Savings,2022-03-25,Verified,54,Business,High,Low,802,107622,0
CUST04611,ACC04611,Current,2025-08-05,Pending,21,Freelancer,High,Low,820,450661,0
CUST04612,ACC04612,Savings,2025-03-14,Verified,31,Teacher,Medium,Low,811,294185,0
CUST04613,ACC04613,Current,2022-11-14,Verified,46,Freelancer,Medium,Medium,662,394284,0
CUST04614,ACC04614,Current,2023-03-14,Pending,51,Business,Low,Medium,820,58059,0
CUST04615,ACC04615,Savings,2022-11-10,Verified,26,Unemployed,Medium,Low,692,276044,0
CUST04616,ACC04616,Current,2024-03-02,Verified,39,Business,Medium,Medium,779,114465,0
CUST04617,ACC04617,Savings,2023-12-10,Verified,31,Engineer,High,Low,617,455066,0
CUST04618,ACC04618,Savings,2024-10-03,Verified,32,Business,Low,Low,693,337024,0
CUST04619,ACC04619,Current,2022-05-25,Verified,54,Unemployed,Medium,Medium,744,238153,0
CUST04620,ACC04620,Current,2023-06-13,Verified,38,Teacher,Medium,Medium,733,338403,0
CUST04621,ACC04621,Current,2024-09-11,Verified,58,Unemployed,High,Medium,678,21851,0
CUST04622,ACC04622,Savings,2024-10-20,Pending,29,Freelancer,Medium,Medium,844,45631,0
CUST04623,ACC04623,Current,2024-10-21,Verified,48,Student,Medium,Low,818,117457,0
CUST04624,ACC04624,Savings,2024-11-29,Verified,34,Freelancer,Medium,Low,639,378735,0
CUST04625,ACC04625,Savings,2023-02-24,Pending,56,Freelancer,Medium,Low,699,357534,0
CUST04626,ACC04626,Current,2025-07-11,Verified,62,Freelancer,Medium,Low,791,188636,0
CUST04627,ACC04627,Savings,2024-01-06,Verified,47,Unemployed,Low,Medium,623,415945,0
CUST04628,ACC04628,Current,2025-04-26,Verified,30,Engineer,Medium,Low,838,184122,0
CUST04629,ACC04629,Current,2022-03-25,Verified,52,Student,Medium,Low,727,307866,0
CUST04630,ACC04630,Current,2024-07-31,Verified,39,Student,High,Low,655,434500,0
CUST04631,ACC04631,Current,2022-12-06,Pending,24,Freelancer,Low,Medium,641,67099,0
CUST04632,ACC04632,Current,2025-08-13,Verified,31,Student,High,Medium,789,22963,0
CUST04633,ACC04633,Savings,2022-12-11,Verified,48,Unemployed,Low,Medium,833,306401,0
CUST04634,ACC04634,Current,2024-05-29,Pending,38,Unemployed,Low,Low,736,69781,0
CUST04635,ACC04635,Savings,2023-10-09,Verified,25,Freelancer,Low,Medium,807,376042,0
CUST04636,ACC04636,Current,2023-04-19,Verified,24,Unemployed,Medium,Low,769,213655,0
CUST04637,ACC04637,Savings,2023-02-14,Verified,29,Teacher,Medium,Low,800,331177,0
CUST04638,ACC04638,Savings,2023-05-13,Pending,37,Student,Low,Low,665,67266,0
CUST04639,ACC04639,Current,2023-08-11,Pending,39,Unemployed,Low,Medium,734,389151,0
CUST04640,ACC04640,Savings,2023-06-15,Pending,63,Student,Medium,Medium,753,360847,0
CUST04641,ACC04641,Savings,2023-09-05,Verified,31,Unemployed,High,Low,771,430345,0
CUST04642,ACC04642,Savings,2022-01-25,Pending,56,Business,Medium,Medium,655,175001,0
CUST04643,ACC04643,Current,2022-07-01,Verified,42,Engineer,High,Medium,804,285307,0
CUST04644,ACC04644,Savings,2023-10-27,Verified,21,Freelancer,Low,Medium,669,233313,0
CUST04645,ACC04645,Current,2022-09-10,Verified,42,Unemployed,High,Low,611,225442,0
CUST04646,ACC04646,Current,2024-04-25,Verified,34,Unemployed,Medium,Medium,659,433638,0
CUST04647,ACC04647,Current,2025-03-15,Pending,31,Teacher,Medium,Low,689,311381,0
CUST04648,ACC04648,Current,2022-12-10,Pending,40,Teacher,High,Medium,743,255735,0
CUST04649,ACC04649,Savings,2024-06-12,Verified,46,Business,Medium,Medium,741,186470,0
CUST04650,ACC04650,Savings,2024-09-06,Verified,48,Freelancer,High,Medium,664,238759,0
CUST04651,ACC04651,Current,2022-09-02,Verified,61,Student,High,Medium,680,462410,0
CUST04652,ACC04652,Current,2023-05-10,Pending,43,Engineer,High,Medium,742,431261,0
CUST04653,ACC04653,Savings,2022-03-01,Verified,38,Teacher,Medium,Medium,690,424546,0
CUST04654,ACC04654,Current,2024-03-01,Pending,19,Teacher,Low,Medium,819,428935,0
CUST04655,ACC04655,Current,2023-05-03,Verified,56,Business,Low,Medium,663,260507,0
CUST04656,ACC04656,Savings,2024-03-20,Verified,45,Student,Low,Medium,799,431599,0
CUST04657,ACC04657,Current,2024-02-01,Verified,54,Student,Medium,Low,705,190299,0
CUST04658,ACC04658,Current,2024-04-07,Verified,60,Student,Medium,Medium,784,98102,0
CUST04659,ACC04659,Savings,2024-10-03,Verified,22,Freelancer,Low,Medium,840,307717,0
CUST04660,ACC04660,Savings,2022-04-30,Verified,18,Teacher,Medium,Low,706,385419,0
CUST04661,ACC04661,Current,2025-02-05,Verified,43,Teacher,Medium,Low,713,183714,0
CUST04662,ACC04662,Savings,2025-02-22,Verified,60,Engineer,Low,Low,748,418108,0
CUST04663,ACC04663,Savings,2023-10-13,Verified,31,Engineer,Medium,Low,816,189959,0
CUST04664,ACC04664,Current,2023-04-12,Verified,50,Teacher,Low,Low,738,393976,0
CUST04665,ACC04665,Current,2023-07-29,Verified,49,Business,Medium,Low,670,235699,0
CUST04666,ACC04666,Current,2024-01-14,Verified,25,Business,High,Low,802,265512,0
CUST04667,ACC04667,Savings,2023-10-17,Verified,42,Engineer,Low,Medium,617,300223,0
CUST04668,ACC04668,Savings,2025-08-02,Verified,19,Unemployed,Low,Low,731,73457,0
CUST04669,ACC04669,Current,2022-08-08,Verified,37,Unemployed,High,Low,765,195960,0
CUST04670,ACC04670,Savings,2024-08-01,Verified,55,Engineer,High,Low,709,450237,0
CUST04671,ACC04671,Current,2022-09-02,Verified,37,Unemployed,Medium,Medium,634,474058,0
CUST04672,ACC04672,Current,2024-12-01,Verified,56,Business,Medium,Medium,787,359520,0
CUST04673,ACC04673,Savings,2023-07-05,Verified,65,Student,Medium,Low,633,64766,0
CUST04674,ACC04674,Current,2025-05-09,Verified,63,Business,Medium,Medium,630,339958,0
CUST04675,ACC04675,Current,2022-04-22,Verified,46,Student,High,Low,824,447831,0
CUST04676,ACC04676,Current,2025-02-16,Pending,33,Engineer,Medium,Low,801,28817,0
CUST04677,ACC04677,Current,2024-03-31,Verified,65,Freelancer,High,Low,794,334078,0
CUST04678,ACC04678,Savings,2022-01-30,Verified,49,Student,Medium,Medium,682,144922,0
CUST04679,ACC04679,Savings,2023-02-11,Verified,32,Teacher,Medium,Low,757,94692,0
CUST04680,ACC04680,Savings,2022-09-25,Verified,58,Unemployed,High,Low,716,485593,0
CUST04681,ACC04681,Savings,2025-08-18,Verified,35,Freelancer,Low,Low,769,49124,0
CUST04682,ACC04682,Current,2023-07-25,Verified,50,Freelancer,High,Low,734,491324,0
CUST04683,ACC04683,Current,2022-01-24,Verified,25,Freelancer,Medium,Medium,753,75697,0
CUST04684,ACC04684,Current,2023-03-24,Verified,42,Freelancer,Medium,Low,748,105733,0
CUST04685,ACC04685,Current,2024-04-10,Verified,58,Freelancer,Medium,Medium,668,308942,0
CUST04686,ACC04686,Savings,2023-05-16,Verified,35,Freelancer,Medium,Medium,788,406595,0
CUST04687,ACC04687,Current,2023-11-13,Verified,60,Engineer,Low,Medium,794,484589,0
CUST04688,ACC04688,Current,2024-09-24,Verified,23,Unemployed,Medium,Medium,776,167172,0
CUST04689,ACC04689,Current,2023-09-12,Verified,29,Unemployed,Low,Medium,837,122247,0
CUST04690,ACC04690,Current,2022-11-07,Verified,51,Business,Low,Medium,738,384159,0
CUST04691,ACC04691,Savings,2022-07-01,Verified,40,Engineer,High,Medium,752,440149,0
CUST04692,ACC04692,Current,2024-11-24,Verified,39,Student,Low,Medium,619,203568,0
CUST04693,ACC04693,Savings,2024-12-10,Pending,51,Teacher,High,Medium,818,249319,0
CUST04694,ACC04694,Savings,2023-03-27,Verified,27,Freelancer,High,Medium,704,228595,0
CUST04695,ACC04695,Savings,2025-08-05,Verified,38,Freelancer,Low,Low,601,347797,0
CUST04696,ACC04696,Savings,2023-07-15,Verified,22,Business,Low,Medium,728,111181,0
CUST04697,ACC04697,Current,2022-07-03,Verified,51,Student,Low,Medium,815,35344,0
CUST04698,ACC04698,Savings,2023-07-11,Verified,60,Teacher,Low,Medium,648,177486,0
CUST04699,ACC04699,Current,2024-09-28,Verified,56,Freelancer,Medium,Medium,600,56283,0
CUST04700,ACC04700,Current,2024-02-05,Verified,64,Freelancer,Medium,Medium,679,385169,0
CUST04701,ACC04701,Current,2025-06-10,Verified,20,Teacher,Medium,Medium,622,445132,0
CUST04702,ACC04702,Savings,2022-03-06,Verified,37,Business,High,Medium,784,422266,0
CUST04703,ACC04703,Current,2025-05-09,Pending,48,Engineer,Low,Low,678,96749,0
CUST04704,ACC04704,Current,2024-08-23,Pending,32,Business,High,Low,783,228209,0
CUST04705,ACC04705,Current,2022-08-07,Pending,60,Student,Low,Low,729,400903,0
CUST04706,ACC04706,Savings,2022-11-30,Verified,19,Unemployed,High,Medium,798,265220,0
CUST04707,ACC04707,Savings,2024-02-02,Verified,50,Engineer,High,Medium,723,149648,0
CUST04708,ACC04708,Current,2025-03-12,Pending,18,Engineer,Low,Low,624,267517,0
CUST04709,ACC04709,Savings,2024-09-04,Verified,53,Unemployed,Low,Low,697,457193,0
CUST04710,ACC04710,Current,2024-07-22,Verified,23,Engineer,High,Low,608,359990,0
CUST04711,ACC04711,Current,2022-07-12,Verified,57,Student,Low,Low,848,164691,0
CUST04712,ACC04712,Savings,2022-07-02,Verified,30,Student,Medium,Medium,768,275434,0
CUST04713,ACC04713,Current,2022-02-14,Verified,60,Teacher,High,Medium,824,26398,0
CUST04714,ACC04714,Current,2025-01-29,Verified,45,Business,Low,Medium,671,449592,0
CUST04715,ACC04715,Current,2023-08-14,Verified,48,Student,Medium,Low,784,403566,0
CUST04716,ACC04716,Current,2025-03-30,Pending,47,Freelancer,High,Low,759,312161,0
CUST04717,ACC04717,Current,2024-08-20,Verified,58,Unemployed,Low,Medium,840,94886,0
CUST04718,ACC04718,Savings,2023-11-08,Verified,65,Teacher,Low,Low,626,85765,0
CUST04719,ACC04719,Current,2023-11-13,Verified,29,Freelancer,Low,Medium,842,227623,0
CUST04720,ACC04720,Savings,2023-11-30,Pending,23,Business,Medium,Low,782,49827,0
CUST04721,ACC04721,Savings,2025-06-11,Pending,23,Engineer,Medium,Medium,691,301947,0
CUST04722,ACC04722,Current,2023-04-27,Verified,62,Student,High,Medium,754,231467,0
CUST04723,ACC04723,Savings,2023-04-16,Pending,35,Business,Medium,Medium,831,138514,0
CUST04724,ACC04724,Current,2023-01-16,Verified,58,Engineer,Low,Low,693,474109,0
CUST04725,ACC04725,Current,2023-05-30,Verified,41,Teacher,High,Medium,729,349532,0
CUST04726,ACC04726,Current,2023-04-03,Pending,50,Student,Medium,Low,848,30205,0
CUST04727,ACC04727,Savings,2023-02-12,Verified,64,Unemployed,Medium,Medium,698,359384,0
CUST04728,ACC04728,Savings,2022-06-29,Verified,40,Student,Medium,Low,780,210230,0
CUST04729,ACC04729,Savings,2025-03-22,Pending,35,Freelancer,Medium,Low,628,162070,0
CUST04730,ACC04730,Current,2022-08-26,Verified,53,Teacher,Medium,Low,706,433938,0
CUST04731,ACC04731,Current,2022-11-10,Verified,54,Freelancer,Medium,Low,665,97319,0
CUST04732,ACC04732,Current,2023-03-09,Verified,65,Business,Low,Low,678,338810,0
CUST04733,ACC04733,Current,2022-12-07,Verified,19,Freelancer,High,Medium,608,343024,0
CUST04734,ACC04734,Current,2023-12-27,Pending,47,Student,High,Medium,745,105022,0
CUST04735,ACC04735,Current,2025-08-09,Verified,56,Freelancer,High,Medium,668,37046,0
CUST04736,ACC04736,Current,2024-12-11,Verified,43,Teacher,Medium,Low,652,386955,0
CUST04737,ACC04737,Current,2025-01-23,Verified,42,Business,Medium,Low,614,396776,0
CUST04738,ACC04738,Savings,2022-08-02,Verified,54,Teacher,Medium,Medium,793,428665,0
CUST04739,ACC04739,Current,2023-04-16,Verified,20,Engineer,High,Medium,600,358191,0
CUST04740,ACC04740,Savings,2025-01-30,Verified,40,Freelancer,Medium,Low,619,219416,0
CUST04741,ACC04741,Savings,2023-07-16,Verified,25,Teacher,Low,Medium,743,111107,0
CUST04742,ACC04742,Savings,2025-05-05,Verified,29,Freelancer,Low,Low,780,339885,0
CUST04743,ACC04743,Current,2023-02-17,Pending,58,Unemployed,Medium,Medium,739,24331,0
CUST04744,ACC04744,Savings,2023-07-19,Pending,46,Student,Medium,Medium,636,149070,0
CUST04745,ACC04745,Savings,2024-04-11,Verified,58,Unemployed,Low,Low,662,451089,0
CUST04746,ACC04746,Current,2023-04-16,Verified,26,Teacher,Medium,Low,849,318373,0
CUST04747,ACC04747,Current,2024-08-22,Pending,64,Unemployed,High,Low,684,401491,0
CUST04748,ACC04748,Savings,2025-06-02,Verified,39,Engineer,High,Low,732,91447,0
CUST04749,ACC04749,Savings,2022-11-07,Verified,28,Business,Medium,Medium,665,462857,0
