device_id,account_id,device_type,device_os,device_model,vpn_usage_flag,device_trust_score
D3772,A4058,Mobile,Android,fast,False,0.9669740129088588
D3732,A4059,Laptop,iOS,traditional,False,0.997588824171593
D3476,A4060,Mobile,iOS,such,False,0.7882202386530333
D1885,A4061,Mobile,Windows,price,False,0.7630955668857381
D3980,A4062,Laptop,Android,build,False,0.9296090091574122
D863,A4063,Mobile,Android,if,False,0.775907902276076
D3059,A4064,Mobile,Android,total,False,0.959668714951661
D3940,A4065,Mobile,iOS,standard,False,0.730852777647243
D3002,A4066,Mobile,Windows,responsibility,False,0.7377865589138074
D3952,A4067,Laptop,iOS,management,False,0.9937454665301847
D221,A4068,Mobile,Windows,close,False,0.9021516694810013
D2382,A4069,Mobile,iOS,name,False,0.9540661673286859
D3430,A4070,Mobile,Android,current,False,0.7972988132054554
D601,A4071,Laptop,Android,early,False,0.9029451248561813
D323,A4072,Mobile,Android,know,False,0.8782725481925792
D51,A4073,Laptop,Android,sport,False,0.8809450360368841
D3135,A4074,Mobile,iOS,land,False,0.9047597378613165
D3045,A4075,Mobile,Windows,eight,False,0.8726077519387295
D2160,A4076,Laptop,iOS,environment,False,0.8287187107907997
D1685,A4077,Laptop,iOS,dog,False,0.782776808314164
D3200,A4078,Mobile,iOS,production,False,0.9305743992739606
D455,A4079,Mobile,Android,experience,False,0.7678817290009559
D3609,A4080,Mobile,Windows,simple,False,0.9077062918463242
D3076,A4081,Mobile,Windows,return,False,0.7699998467947979
D656,A4082,Mobile,iOS,major,False,0.8875990509863362
D3410,A4083,Laptop,Windows,often,False,0.9241234801387086
D3883,A4084,Laptop,Windows,speak,False,0.7656141666719617
D2913,A4085,Laptop,Windows,under,False,0.7179829902583924
D2055,A4086,Laptop,Windows,network,False,0.7392921228982522
D931,A4087,Laptop,Android,your,False,0.8817990901813076
D1113,A4088,Mobile,Windows,religious,False,0.9548339218677206
D1546,A4089,Mobile,Windows,cup,False,0.7134990463706272
D867,A4090,Laptop,Windows,husband,False,0.9202453777124939
D229,A4091,Mobile,iOS,design,False,0.8023955937850156
D752,A4092,Mobile,Windows,economy,False,0.8435585109758568
D1918,A4093,Laptop,iOS,tonight,False,0.9786578649536697
D2673,A4094,Laptop,iOS,cause,False,0.7995914514207536
D675,A4095,Mobile,iOS,summer,False,0.8396010801818458
D2648,A4096,Laptop,Android,firm,False,0.7041047244282043
D1105,A4097,Mobile,Android,exactly,False,0.7244796160014515
D318,A4098,Laptop,Windows,win,False,0.7775774773404351
D3189,A4099,Laptop,Android,music,False,0.7083556722463222
D981,A4100,Laptop,Android,month,False,0.8894125978144752
D2218,A4101,Mobile,Android,detail,False,0.8279195070404868
D867,A4102,Mobile,iOS,too,False,0.8644435608184066
D768,A4103,Mobile,Windows,next,False,0.7523941557688988
D3806,A4104,Mobile,Android,book,False,0.7887796088309849
D1102,A4105,Mobile,Windows,thank,False,0.8991473424558175
D2313,A4106,Mobile,Windows,bad,False,0.9895908170891199
D3236,A4107,Laptop,Android,professor,False,0.7151250320806627
D196,A4108,Laptop,Android,case,False,0.9671152962565799
D3864,A4109,Laptop,Android,economy,False,0.8730643603933625
D1460,A4110,Laptop,iOS,fund,False,0.8691758700266871
D2048,A4111,Mobile,iOS,about,False,0.850083560562328
D3079,A4112,Laptop,Windows,compare,False,0.720818225771255
D1457,A4113,Mobile,Windows,order,False,0.7269630555208482
D2763,A4114,Mobile,iOS,only,False,0.8802736016977258
D1668,A4115,Mobile,Windows,much,False,0.8022875714306674
D3307,A4116,Mobile,Android,scientist,False,0.9751804199733042
D2405,A4117,Laptop,iOS,source,False,0.8219771612078417
D2401,A4118,Mobile,iOS,adult,False,0.7429844376107922
D660,A4119,Mobile,Windows,big,False,0.9144156500506108
D1896,A4120,Mobile,Windows,last,False,0.7880060264323029
D382,A4121,Mobile,Android,professor,False,0.8576410922067679
D3307,A4122,Mobile,Windows,region,False,0.909349835651551
D659,A4123,Laptop,iOS,home,False,0.9700792333606212
D3216,A4124,Mobile,iOS,respond,False,0.9376573584405028
D1191,A4125,Laptop,Windows,throw,False,0.9029083203618172
D3505,A4126,Laptop,Android,manager,False,0.903889954718543
D3648,A4127,Laptop,Android,woman,False,0.983777393209626
D855,A4128,Mobile,Android,rest,False,0.7887472292489608
D2322,A4129,Laptop,Android,soldier,False,0.7003336282588561
D3296,A4130,Mobile,Android,field,False,0.7815863678194596
D3138,A4131,Laptop,Windows,bed,False,0.7653674138880232
D3553,A4132,Mobile,iOS,ok,False,0.8985503755341995
D385,A4133,Laptop,iOS,girl,False,0.8901134799296587
D695,A4134,Laptop,Android,prepare,False,0.8780384148114171
D279,A4135,Laptop,Windows,experience,False,0.7048730329628361
D1488,A4136,Laptop,Android,idea,False,0.9186334163351942
D291,A4137,Mobile,Windows,trouble,False,0.7970591237456475
D3161,A4138,Laptop,iOS,even,False,0.8995167967019893
D1938,A4139,Laptop,iOS,detail,False,0.8669735285506459
D2663,A4140,Mobile,Android,take,False,0.8028192776283721
D3980,A4141,Laptop,Android,job,False,0.7403728801312323
D1488,A4142,Laptop,iOS,five,False,0.7283256692981442
D1675,A4143,Mobile,iOS,term,False,0.9494554999336671
D1502,A4144,Laptop,iOS,daughter,False,0.9755192626244674
D341,A4145,Laptop,Windows,return,False,0.8949364140292899
D1843,A4146,Laptop,Windows,color,False,0.731030234458145
D174,A4147,Mobile,Windows,Mr,False,0.8206081650664722
D3238,A4148,Mobile,Windows,these,False,0.9186817600315471
D3363,A4149,Mobile,Android,paper,False,0.9339462652030204
D3494,A4150,Mobile,iOS,defense,False,0.7354655866873265
D1539,A4151,Mobile,Windows,deep,False,0.7000092156536147
D1635,A4152,Mobile,Android,drop,False,0.9136411137641816
D1590,A4153,Laptop,Windows,the,False,0.8069788527958617
D382,A4154,Laptop,iOS,travel,False,0.7763443994854781
D1918,A4155,Laptop,Android,see,False,0.7038692409368575
D351,A4156,Mobile,Windows,team,False,0.8620898220284499
D443,A4157,Laptop,iOS,edge,False,0.9553452206277946
D817,A4158,Laptop,iOS,matter,False,0.9872894938817764
D264,A4159,Laptop,iOS,population,False,0.8697234851839868
D2475,A4160,Laptop,Android,amount,False,0.8543383983219682
D2876,A4161,Laptop,Android,foot,False,0.7255169156467723
D1140,A4162,Laptop,Android,short,False,0.8646618404627799
D2232,A4163,Mobile,iOS,down,False,0.8139937236896184
D596,A4164,Mobile,iOS,attention,False,0.882140584265073
D2327,A4165,Mobile,Windows,happy,False,0.816617904362964
D3171,A4166,Laptop,Android,model,False,0.77208973703511
D3835,A4167,Laptop,iOS,off,False,0.7284895825685129
D1939,A4168,Mobile,Android,ten,False,0.7944755333766687
D866,A4169,Mobile,Windows,available,False,0.7289934502863257
D1732,A4170,Laptop,iOS,gun,False,0.7530690852471952
D2603,A4171,Mobile,Android,itself,False,0.9962008475738637
D580,A4172,Mobile,iOS,not,False,0.8332310670719856
D1659,A4173,Mobile,iOS,event,False,0.8595615299515049
D3578,A4174,Laptop,iOS,attention,False,0.9620855586211645
D2149,A4175,Mobile,Windows,parent,False,0.9986706701472063
D3658,A4176,Laptop,Android,father,False,0.8748143348034044
D3401,A4177,Mobile,Android,pay,False,0.9437421463132515
D3665,A4178,Laptop,iOS,least,False,0.7980823073010026
D3945,A4179,Laptop,Android,life,False,0.7917231872341873
D813,A4180,Laptop,iOS,particular,False,0.820811116298368
D1972,A4181,Laptop,Windows,paper,False,0.9017521788020947
D2821,A4182,Mobile,Windows,alone,False,0.9046575067765297
D1789,A4183,Laptop,Windows,economic,False,0.7945718303948353
D2336,A4184,Laptop,Android,together,False,0.7399629772409886
D2297,A4185,Mobile,Android,eight,False,0.8897188769396526
D2960,A4186,Mobile,iOS,foreign,False,0.7384977586566294
D2720,A4187,Laptop,Android,class,False,0.873547752468799
D616,A4188,Laptop,Android,employee,False,0.9080266384168927
D2045,A4189,Laptop,Android,again,False,0.9101834489183355
D3244,A4190,Laptop,iOS,method,False,0.926041633197879
D2132,A4191,Mobile,iOS,church,False,0.9618578264696993
D3863,A4192,Mobile,Windows,group,False,0.8499876975894365
D1840,A4193,Mobile,Android,national,False,0.9190747568588713
D895,A4194,Mobile,iOS,together,False,0.885751820609751
D2852,A4195,Mobile,Windows,sea,False,0.7559919819393047
D1546,A4196,Mobile,iOS,southern,False,0.7077068934608224
D859,A4197,Mobile,Windows,somebody,False,0.7853624157030801
D2362,A4198,Mobile,iOS,two,False,0.8329101119012858
D3333,A4199,Laptop,Android,space,False,0.8851317833285969
D1236,A4200,Laptop,Windows,particular,False,0.9549877991509617
D3354,A4201,Mobile,Windows,size,False,0.7588737150118496
D2044,A4202,Laptop,iOS,fine,False,0.737664936969543
D1680,A4203,Laptop,iOS,cultural,False,0.9890439842422982
D3392,A4204,Laptop,Windows,cultural,False,0.7324133678129221
D3989,A4205,Laptop,Android,yourself,False,0.8435473210321567
D3794,A4206,Mobile,iOS,police,False,0.8756691186379906
D1754,A4207,Laptop,Android,rule,False,0.8624123262722314
D2264,A4208,Mobile,Windows,side,False,0.7258096471098829
D1785,A4209,Laptop,iOS,defense,False,0.7171080742010858
D3461,A4210,Laptop,Windows,catch,False,0.7316450282383107
D1160,A4211,Mobile,Android,rock,False,0.8756763051617837
D3301,A4212,Mobile,Android,threat,False,0.8633034662902963
D2660,A4213,Mobile,Windows,positive,False,0.7701222376110233
D3819,A4214,Laptop,Android,store,False,0.8913322425536775
D2033,A4215,Mobile,Windows,region,False,0.9460202506166948
D1819,A4216,Mobile,Windows,technology,False,0.7124736879539781
D1187,A4217,Laptop,Android,everybody,False,0.8494389830644127
D912,A4218,Laptop,Windows,turn,False,0.9067931236308071
D1560,A4219,Mobile,Android,or,False,0.7756935781209061
D3507,A4220,Laptop,Android,reduce,False,0.7923312715879447
D1436,A4221,Laptop,iOS,simple,False,0.8840913708968151
D3719,A4222,Laptop,Android,through,False,0.969380588033121
D3848,A4223,Laptop,Android,also,False,0.9429773260908698
D2078,A4224,Laptop,iOS,grow,False,0.874939065729875
D3602,A4225,Laptop,iOS,available,False,0.9190665153271748
D3434,A4226,Laptop,Windows,car,False,0.8094467410623396
D989,A4227,Mobile,iOS,forward,False,0.8922896584296273
D133,A4228,Mobile,Android,cause,False,0.839854477338267
D628,A4229,Laptop,Windows,suddenly,False,0.7569808409372683
D3358,A4230,Laptop,iOS,see,False,0.9105214821631771
D698,A4231,Laptop,Android,together,False,0.8669393912046466
D2276,A4232,Laptop,Android,southern,False,0.8075864745860774
D2524,A4233,Laptop,Android,program,False,0.9734017570235892
D3282,A4234,Laptop,Android,address,False,0.70628023534802
D3847,A4235,Laptop,Windows,investment,False,0.7947319453748488
D711,A4236,Laptop,iOS,western,False,0.7170644193332939
D2118,A4237,Mobile,iOS,certain,False,0.9299581948664881
D946,A4238,Mobile,Windows,own,False,0.9106322362341378
D3281,A4239,Mobile,Windows,choose,False,0.7994056656208951
D484,A4240,Laptop,Windows,paper,False,0.902698870662122
D3754,A4241,Laptop,Windows,detail,False,0.818781167858785
D651,A4242,Laptop,Android,process,False,0.9268761374267303
D381,A4243,Mobile,Android,product,False,0.8362550988210118
D1791,A4244,Mobile,Windows,marriage,False,0.8236839183494996
D3154,A4245,Mobile,Android,religious,False,0.9804189746464903
D2531,A4246,Mobile,Windows,clear,False,0.77526372996721
D1566,A4247,Mobile,Windows,continue,False,0.7361342019989696
D3007,A4248,Mobile,iOS,movie,False,0.8753629339778375
D2598,A4249,Laptop,Android,reveal,False,0.9907965436852537
D981,A4250,Mobile,iOS,decision,False,0.813351764118156
D793,A4251,Mobile,Windows,of,False,0.7186110290886344
D3194,A4252,Laptop,iOS,food,False,0.8017915801928702
D2700,A4253,Mobile,iOS,upon,False,0.8517794962958676
D339,A4254,Mobile,Windows,when,False,0.7485769019896641
D94,A4255,Mobile,Android,enter,False,0.8974306654169476
D1880,A4256,Mobile,Android,animal,False,0.9993248167030602
D580,A4257,Laptop,iOS,white,False,0.8355218427944331
D3664,A4258,Mobile,Android,way,False,0.8064185670190638
D316,A4259,Laptop,iOS,billion,False,0.82021125005034
D3738,A4260,Mobile,iOS,score,False,0.7345438535185603
D412,A4261,Laptop,Android,real,False,0.9649820804278672
D1694,A4262,Mobile,iOS,miss,False,0.8244476966564056
D3928,A4263,Mobile,Android,although,False,0.8161823234274523
D2815,A4264,Laptop,iOS,require,False,0.8979070818791423
D3644,A4265,Laptop,Windows,them,False,0.832610026279337
D3720,A4266,Laptop,Android,anyone,False,0.8944700406423538
D736,A4267,Laptop,Android,career,False,0.7184338870392362
D3701,A4268,Mobile,Windows,help,False,0.9441170031166682
D2323,A4269,Mobile,Android,draw,False,0.9821511858638208
D3997,A4270,Laptop,iOS,speak,False,0.8946296158478158
D1982,A4271,Mobile,Android,performance,False,0.9863697786576433
D2137,A4272,Laptop,Android,religious,False,0.7454296943109889
D789,A4273,Mobile,Windows,single,False,0.8432248568441061
D94,A4274,Mobile,Android,center,False,0.8805420201836341
D3550,A4275,Laptop,Android,may,False,0.874520994226356
D3680,A4276,Mobile,Android,lay,False,0.8204385337267129
D1341,A4277,Mobile,Android,else,False,0.8014253228098784
D341,A4278,Mobile,iOS,low,False,0.7380472067651256
D1120,A4279,Laptop,Android,think,False,0.8175227351686835
D3904,A4280,Mobile,iOS,life,False,0.7487982445316455
D2900,A4281,Laptop,iOS,network,False,0.9203097029476655
D3052,A4282,Laptop,iOS,billion,False,0.762649280648377
D2099,A4283,Laptop,Android,cost,False,0.7175695915853602
D1024,A4284,Mobile,Android,us,False,0.8657098413451703
D2814,A4285,Laptop,iOS,speech,False,0.8785689198158204
D421,A4286,Laptop,Android,child,False,0.9615739183841516
D3252,A4287,Mobile,Windows,relate,False,0.8730944837253045
D1998,A4288,Laptop,iOS,Congress,False,0.8036442561170337
D1735,A4289,Laptop,iOS,the,False,0.9409035644578961
D2551,A4290,Mobile,Windows,anything,False,0.8620836679562263
D1568,A4291,Laptop,Android,court,False,0.7237840853893575
D2323,A4292,Laptop,iOS,or,False,0.869755168093974
D3677,A4293,Mobile,iOS,newspaper,False,0.9724055636264988
D685,A4294,Mobile,Windows,a,False,0.8188937876494662
D1036,A4295,Laptop,iOS,suddenly,False,0.78889774056994
D2473,A4296,Laptop,iOS,per,False,0.743040837105406
D122,A4297,Mobile,Android,major,False,0.7454336565806071
D3313,A4298,Laptop,iOS,edge,False,0.8298314453025456
D3239,A4299,Mobile,iOS,want,False,0.8787039472484588
D1004,A4300,Mobile,Android,of,False,0.7241846215508805
D2690,A4301,Laptop,iOS,bed,False,0.9818705767075497
D594,A4302,Laptop,Android,executive,False,0.9265400852335588
D39,A4303,Laptop,Windows,me,False,0.8759871754850987
D44,A4304,Laptop,Android,worry,False,0.9485316012816972
D1906,A4305,Laptop,Android,want,False,0.7240560270436339
D2300,A4306,Mobile,iOS,middle,False,0.8430516633199373
D1161,A4307,Mobile,Windows,decide,False,0.889027938058499
D890,A4308,Mobile,Windows,serve,False,0.9485958718354868
D1138,A4309,Mobile,Windows,respond,False,0.9350408680147804
D3656,A4310,Laptop,Windows,activity,False,0.7831207749140199
D3097,A4311,Laptop,iOS,decade,False,0.9822640508677614
D3331,A4312,Laptop,Android,ground,False,0.737303752429261
D807,A4313,Mobile,iOS,red,False,0.9625400855863456
D2042,A4314,Mobile,iOS,mind,False,0.9912820748813855
D1725,A4315,Mobile,Android,last,False,0.7531460569667876
D1854,A4316,Mobile,Windows,police,False,0.9166198192611356
D1338,A4317,Laptop,Android,avoid,False,0.7120856556333995
D2360,A4318,Mobile,iOS,else,False,0.8216268475417464
D73,A4319,Mobile,iOS,able,False,0.8548849897593022
D1164,A4320,Mobile,iOS,test,False,0.8741935677728903
D151,A4321,Mobile,iOS,according,False,0.9807811744745678
D2641,A4322,Mobile,Android,plan,False,0.9016752061882584
D1924,A4323,Mobile,iOS,sometimes,False,0.8443833853657711
D2962,A4324,Laptop,iOS,me,False,0.9429025108797668
D1299,A4325,Laptop,iOS,one,False,0.9851598462863227
D326,A4326,Laptop,iOS,really,False,0.7066198446046872
D2508,A4327,Mobile,iOS,simply,False,0.9947563816768117
D1222,A4328,Laptop,iOS,everyone,False,0.7258396417191041
D3476,A4329,Mobile,iOS,check,False,0.9443160337806284
D3840,A4330,Mobile,Android,share,False,0.7841004257654237
D917,A4331,Mobile,Android,her,False,0.7396538973261615
D568,A4332,Mobile,iOS,admit,False,0.8319566919141504
D3528,A4333,Laptop,Android,skin,False,0.893186973834284
D697,A4334,Mobile,Android,various,False,0.8142855535070425
D2965,A4335,Laptop,Windows,suddenly,False,0.7163696224848096
D20,A4336,Mobile,iOS,within,False,0.879838341897615
D3618,A4337,Mobile,Android,mean,False,0.9707209828332024
D196,A4338,Laptop,Android,large,False,0.8149646097841755
D1080,A4339,Laptop,Windows,foreign,False,0.764899833289248
D2509,A4340,Laptop,iOS,land,False,0.8327732037798445
D2861,A4341,Mobile,Android,challenge,False,0.7145088133146342
D2389,A4342,Laptop,Android,the,False,0.9461462753440825
D517,A4343,Laptop,Android,seven,False,0.947902243285056
D3084,A4344,Laptop,Windows,floor,False,0.8764001390288885
D1830,A4345,Mobile,Windows,hope,False,0.8059308666815168
D2161,A4346,Mobile,Windows,industry,False,0.939935009333735
D1957,A4347,Laptop,iOS,fill,False,0.8664061074365101
D1318,A4348,Laptop,Android,economic,False,0.9477796925650048
D376,A4349,Laptop,iOS,once,False,0.8894376377749061
D2913,A4350,Mobile,iOS,glass,False,0.9353216419638392
D2287,A4351,Mobile,Windows,two,False,0.879568897965328
D2650,A4352,Mobile,Windows,arm,False,0.8242423204646998
D319,A4353,Mobile,iOS,treat,False,0.9873837579778413
D246,A4354,Mobile,Android,never,False,0.8623341474636534
D2746,A4355,Mobile,iOS,on,False,0.8815268555621615
D3352,A4356,Laptop,Android,paper,False,0.7661462918244247
D1997,A4357,Mobile,iOS,personal,False,0.887695236828183
D854,A4358,Laptop,iOS,north,False,0.8714822948448832
D2902,A4359,Laptop,Windows,beat,False,0.7554515193841075
D630,A4360,Mobile,Android,attention,False,0.7178761292059431
D896,A4361,Laptop,iOS,perform,False,0.8813077959144313
D3993,A4362,Laptop,Windows,unit,False,0.9291076808050962
D2103,A4363,Mobile,iOS,possible,False,0.8570204112766024
D769,A4364,Mobile,iOS,population,False,0.7680317875958936
D1732,A4365,Mobile,Windows,capital,False,0.8999565930079104
D1258,A4366,Mobile,Android,only,False,0.7240317179828807
D1888,A4367,Mobile,Windows,his,False,0.8325501114405863
D451,A4368,Mobile,Android,need,False,0.7490100275195261
D3662,A4369,Laptop,Android,section,False,0.755337715317965
D1092,A4370,Mobile,iOS,prevent,False,0.760688184747461
D2711,A4371,Laptop,iOS,drug,False,0.8160121171131933
D1087,A4372,Mobile,Windows,nice,False,0.7153450616861192
D344,A4373,Laptop,iOS,article,False,0.8193380322787294
D868,A4374,Mobile,iOS,room,False,0.8535122341344102
D2056,A4375,Laptop,Windows,education,False,0.8449882854898976
D1366,A4376,Mobile,iOS,phone,False,0.8148352301209121
D1116,A4377,Laptop,Android,law,False,0.9517439824212257
D201,A4378,Laptop,Windows,floor,False,0.7435980077261511
D3801,A4379,Laptop,Android,anyone,False,0.8517090231344122
D1204,A4380,Mobile,iOS,son,False,0.7186124250869662
D723,A4381,Laptop,Windows,thing,False,0.7213467036633728
D2488,A4382,Laptop,Windows,like,False,0.8721597549031289
D1775,A4383,Mobile,Windows,such,False,0.8698055274663463
D204,A4384,Mobile,Android,bring,False,0.9634100538533371
D899,A4385,Mobile,Android,before,False,0.8673621026980219
D3666,A4386,Mobile,Windows,as,False,0.9879373061214551
D1090,A4387,Mobile,Android,become,False,0.7146084545199789
D2179,A4388,Mobile,iOS,near,False,0.7294023054342222
D927,A4389,Laptop,iOS,word,False,0.7132197584711144
D1609,A4390,Mobile,Android,up,False,0.755583055100062
D3006,A4391,Laptop,iOS,these,False,0.8623810332825034
D842,A4392,Mobile,Android,citizen,False,0.8936716544282284
D1423,A4393,Laptop,Windows,personal,False,0.7136755473846006
D2442,A4394,Laptop,Windows,itself,False,0.9837912669536798
D12,A4395,Mobile,Android,support,False,0.9526496129951143
D2061,A4396,Laptop,Windows,place,False,0.788983744647128
D1250,A4397,Mobile,Android,safe,False,0.7231562590679403
D1290,A4398,Mobile,Android,party,False,0.7509661219657171
D767,A4399,Laptop,iOS,concern,False,0.7380833241264918
D580,A4400,Mobile,Windows,little,False,0.736985133789684
D1943,A4401,Laptop,iOS,board,False,0.8555685065997202
D85,A4402,Mobile,iOS,themselves,False,0.77375423274802
D3609,A4403,Mobile,Android,question,False,0.8074419149587433
D2782,A4404,Mobile,Windows,painting,False,0.9968516000152967
D1442,A4405,Laptop,Windows,accept,False,0.9052942746776034
D4,A4406,Laptop,Android,consumer,False,0.9846942001141004
D1935,A4407,Mobile,Android,after,False,0.7427669665099347
D3354,A4408,Mobile,Windows,through,False,0.8146418424497708
D2785,A4409,Laptop,Android,while,False,0.8664195409847062
D2151,A4410,Mobile,Android,yeah,False,0.7230274185666213
D3175,A4411,Mobile,Android,theory,False,0.7012562330883874
D1247,A4412,Laptop,iOS,establish,False,0.9011303001390752
D2009,A4413,Laptop,Windows,total,False,0.8925458550404306
D1054,A4414,Laptop,iOS,summer,False,0.8232366429998835
D1492,A4415,Laptop,Android,now,False,0.8468932228096098
D3390,A4416,Laptop,iOS,share,False,0.8246329001776269
D2908,A4417,Laptop,Windows,score,False,0.7072015134534666
D3172,A4418,Laptop,Android,thing,False,0.8006114818652387
D1105,A4419,Mobile,Android,specific,False,0.7531246766191869
D1680,A4420,Mobile,Windows,resource,False,0.7295272567304106
D580,A4421,Laptop,iOS,coach,False,0.987016130166805
D126,A4422,Mobile,Windows,trade,False,0.8798079175126496
D3035,A4423,Laptop,iOS,six,False,0.9185968852709808
D845,A4424,Mobile,Android,listen,False,0.7946091229798352
D3770,A4425,Laptop,Windows,every,False,0.8179441388482045
D442,A4426,Laptop,Windows,find,False,0.771077198169017
D2780,A4427,Laptop,Windows,experience,False,0.7290897012896274
D716,A4428,Laptop,Windows,apply,False,0.7537094912324751
D1428,A4429,Laptop,iOS,yeah,False,0.9392542135889457
D2413,A4430,Laptop,iOS,tend,False,0.9032637415551328
D1266,A4431,Mobile,Android,relate,False,0.864078662795643
D2373,A4432,Laptop,Windows,study,False,0.8425269618600304
D503,A4433,Laptop,iOS,common,False,0.9767302850968373
D2321,A4434,Laptop,iOS,myself,False,0.7218204843336005
D451,A4435,Mobile,iOS,society,False,0.7841802439713748
D3797,A4436,Mobile,iOS,group,False,0.8049813560712142
D2789,A4437,Mobile,Windows,challenge,False,0.9347277436638364
D3959,A4438,Laptop,Windows,big,False,0.9977543860485913
D2286,A4439,Mobile,iOS,cut,False,0.7722011544271459
D1994,A4440,Laptop,Android,arrive,False,0.9622922002411242
D3275,A4441,Laptop,Android,college,False,0.9491868281295374
D1859,A4442,Mobile,Android,thank,False,0.7673972192925299
D1159,A4443,Mobile,Android,tonight,False,0.8197997740597668
D2000,A4444,Laptop,Android,particularly,False,0.8229018607877557
D1762,A4445,Laptop,Windows,travel,False,0.9934662005579675
D3416,A4446,Mobile,Android,wonder,False,0.7542675704136694
D1029,A4447,Mobile,iOS,born,False,0.9397473913314346
D3599,A4448,Laptop,Windows,lot,False,0.800257814251933
D2725,A4449,Mobile,Android,eye,False,0.9192611037328481
D2921,A4450,Laptop,Android,government,False,0.8260033012886988
D3002,A4451,Mobile,iOS,yet,False,0.873507928934962
D2397,A4452,Mobile,iOS,this,False,0.9497835319978394
D896,A4453,Mobile,iOS,how,False,0.9412496694951652
D3821,A4454,Laptop,Android,kitchen,False,0.9599269550619101
D3324,A4455,Laptop,iOS,perhaps,False,0.7178851976033976
D1634,A4456,Mobile,iOS,argue,False,0.9076151659119234
D3769,A4457,Laptop,Windows,cell,False,0.7419962130165288
D1272,A4458,Mobile,Windows,type,False,0.8247455704055233
D1785,A4459,Laptop,Windows,white,False,0.8645765245164065
D570,A4460,Mobile,iOS,summer,False,0.8208218454240492
D555,A4461,Laptop,Windows,everything,False,0.8558835027409022
D817,A4462,Laptop,iOS,agreement,False,0.9989578926395857
D350,A4463,Laptop,Windows,professional,False,0.7405651941138564
D3797,A4464,Laptop,Windows,to,False,0.9026368136009276
D751,A4465,Laptop,iOS,them,False,0.8188002899156845
D393,A4466,Mobile,Windows,get,False,0.7399029396721986
D1810,A4467,Laptop,Windows,score,False,0.7476210290122928
D3829,A4468,Laptop,iOS,beautiful,False,0.984781931873685
D1450,A4469,Laptop,iOS,including,False,0.9638804490135287
D1722,A4470,Laptop,iOS,hot,False,0.9721125881245065
D113,A4471,Mobile,iOS,board,False,0.997459832748216
D362,A4472,Mobile,Windows,throughout,False,0.7624946170025554
D3714,A4473,Laptop,Android,onto,False,0.8066318012092185
D2377,A4474,Laptop,Android,from,False,0.90076570897746
D2543,A4475,Laptop,Android,our,False,0.8451407619581941
D3093,A4476,Laptop,Android,walk,False,0.8255168600135
D1650,A4477,Mobile,iOS,time,False,0.8073433748006779
D3307,A4478,Laptop,Android,from,False,0.8781341895830357
D346,A4479,Mobile,iOS,later,False,0.8726780285920246
D3399,A4480,Mobile,iOS,every,False,0.7484373502192719
D2434,A4481,Mobile,iOS,president,False,0.8415219512555316
D2316,A4482,Laptop,Windows,message,False,0.8660415328629549
D1357,A4483,Mobile,Android,fact,False,0.8710860816194171
D3032,A4484,Mobile,Windows,PM,False,0.7630321578737055
D839,A4485,Mobile,Windows,kitchen,False,0.922681417675686
D3032,A4486,Laptop,Android,turn,False,0.7075597284463209
D915,A4487,Mobile,iOS,simple,False,0.8064495566629488
D2573,A4488,Laptop,Windows,space,False,0.93406379456069
D3836,A4489,Mobile,iOS,computer,False,0.8691678763166206
D2554,A4490,Mobile,Android,main,False,0.7783487297532581
D275,A4491,Mobile,Android,through,False,0.9084859358029143
D2473,A4492,Mobile,Windows,customer,False,0.870217283246822
D396,A4493,Mobile,Android,down,False,0.9388730828369162
D424,A4494,Laptop,Android,water,False,0.920507555856947
D3410,A4495,Laptop,iOS,stand,False,0.8830323766108704
D227,A4496,Mobile,iOS,remain,False,0.8464533025932441
D1657,A4497,Laptop,Android,professional,False,0.7399546377002569
D3359,A4498,Mobile,Windows,city,False,0.7783999053656151
D1066,A4499,Laptop,Windows,task,False,0.8257298418751255
D2527,A4500,Mobile,iOS,as,False,0.8797897861019166
D599,A4501,Mobile,Android,always,False,0.8541123565645914
D580,A4502,Mobile,Android,nearly,False,0.7864553577878588
D2095,A4503,Mobile,iOS,seek,False,0.7019393073369131
D1967,A4504,Laptop,iOS,national,False,0.8488717665702441
D2734,A4505,Mobile,Windows,ability,False,0.7856877965686729
D2019,A4506,Laptop,Windows,eight,False,0.9203824902131605
D1127,A4507,Laptop,iOS,campaign,False,0.707183879581145
D2857,A4508,Mobile,iOS,pattern,False,0.8754483433917373
D1707,A4509,Laptop,Android,protect,False,0.9824422712518196
D114,A4510,Laptop,iOS,beat,False,0.7523227801334498
D492,A4511,Laptop,Android,provide,False,0.8414948472251786
D2377,A4512,Laptop,Android,put,False,0.7274265975451414
D2642,A4513,Laptop,Android,around,False,0.8877045736784057
D3719,A4514,Laptop,Android,firm,False,0.8651595041788677
D1916,A4515,Laptop,iOS,resource,False,0.8222096572638496
D37,A4516,Mobile,iOS,up,False,0.8564131064421223
D2050,A4517,Mobile,iOS,analysis,False,0.9689723975407031
D3696,A4518,Laptop,Windows,teach,False,0.7588882906933201
D257,A4519,Mobile,Windows,or,False,0.7067693535116041
D620,A4520,Laptop,Windows,civil,False,0.9584994654097303
D2945,A4521,Laptop,iOS,represent,False,0.8731351247163719
D2929,A4522,Mobile,iOS,reflect,False,0.9671975366385528
D3215,A4523,Laptop,iOS,effort,False,0.8790835670239517
